X,Y,Time
760,663,87566.35499999998
760,663,87581.94000000041
617,654,87602.58500000043
617,654,87617.43500000052
710,720,87633.41000000015
710,720,87648.58499999996
827,694,87663.71000000043
809,614,87679.3500000001
655,780,87695.64000000013
612,620,87712
643,560,87728.10500000045
643,560,87744.99500000011
741,609,87762.13000000035
741,609,87777.74500000058
718,595,87797.70500000007
718,595,87813.02500000037
743,703,87828.05500000017
743,703,87845.67000000039
711,623,87861.52000000002
711,623,87878.03000000073
786,649,87895.03000000026
786,649,87912.33500000043
674,685,87928.22500000056
674,685,87944.61000000034
674,685,87961.42000000039
618,652,87979.91000000015
693,656,87995.35500000045
693,656,88012.14500000048
735,548,88028.61500000022
735,548,88046.05000000028
662,603,88064.74500000058
662,603,88081.55500000063
729,560,88096.98500000034
729,560,88115.24500000011
665,730,88130.82000000076
665,730,88148.50500000035
771,608,88167.20000000065
771,608,88182.89500000002
735,664,88198.08500000043
735,664,88213.39000000013
678,616,88228.50000000047
678,616,88244.72999999998
794,600,88263.8900000006
794,600,88279.01000000024
720,679,88296.67500000028
720,679,88311.42000000039
720,679,88327.47999999998
737,601,88344.36500000022
737,601,88361.70500000054
739,662,88378.82500000065
735,511,88396.64000000013
744,574,88412.11000000034
751,696,88430.4450000003
775,491,88445.76000000024
751,493,88461.26500000013
751,493,88478.70500000007
763,524,88494.72999999998
763,524,88511.81500000041
720,472,88528.93000000017
717,598,88544.21500000032
711,660,88561.93500000052
711,660,88582.18500000052
787,660,88597.11000000034
787,660,88612.4750000001
742,751,88628.5950000002
742,751,88643.67000000039
810,547,88661.33500000043
833,720,88677.5700000003
833,720,88694.27500000037
793,644,88711.58000000054
794,702,88727.51500000013
852,683,88744.76000000024
852,683,88764.67000000039
854,693,88785.06000000052
852,616,88801.33000000054
852,616,88816.6950000003
798,686,88832.25500000035
812,630,88847.92500000028
772,664,88863.70000000019
758,732,88879.95500000007
795,695,88898.4150000005
795,695,88913.7250000001
763,633,88929.11500000022
763,633,88946.46000000043
790,616,88961.81000000052
790,616,88976.98500000034
885,586,88998.6400000006
885,586,89014.24000000022
847,684,89029.86000000034
847,684,89045.13500000071
847,684,89064.83000000054
883,542,89084.04500000039
875,491,89104.72500000056
831,591,89119.65500000026
812,565,89135.39000000013
812,565,89154.66999999993
849,768,89173.49500000011
849,768,89189.29500000039
847,727,89206.66000000061
867,663,89221.39500000048
838,690,89237.43500000006
866,591,89252.61000000034
765,575,89268.36500000022
765,575,89283.56000000052
953,631,89299.26000000024
953,631,89314.55500000017
950,561,89330.87500000047
950,561,89350.26500000013
897,597,89369.98500000034
897,597,89385.5400000005
889,527,89403.17500000028
889,527,89418.27000000048
889,527,89434.53000000026
890,585,89450.0400000005
872,763,89465.77500000037
895,588,89483.47999999998
968,583,89498.96500000032
968,583,89514.38000000035
968,583,89531.03000000026
1008,598,89546.72500000056
1008,598,89562.01500000013
923,660,89577.30000000028
923,660,89593.81500000041
1006,630,89614.18500000006
894,491,89629.39000000013
894,491,89646.64500000048
897,631,89663.10000000056
906,556,89679.1950000003
832,616,89694.75000000047
827,620,89710.4450000003
816,577,89727.14000000013
816,577,89742.77500000037
906,587,89760.73500000034
906,587,89777.13500000071
906,587,89792.5950000002
826,454,89810.66500000004
826,454,89826.8200000003
891,593,89843.49000000022
891,593,89862.2200000002
998,573,89878.54500000039
998,573,89893.52500000037
892,519,89911.83000000007
892,519,89926.75000000047
922,516,89943.03500000061
895,642,89960.43500000006
964,634,89976.13500000024
964,634,89992.69000000041
882,688,90010.79500000039
882,688,90026.03500000061
874,592,90045.81500000041
1022,521,90061.27500000037
1022,521,90076.27000000048
894,498,90093.77500000037
894,498,90113.64000000013
876,601,90129.44000000041
876,601,90144.92500000028
876,601,90161.74500000011
924,567,90176.87000000058
924,567,90192.79500000039
967,597,90209.64500000002
967,597,90227.58500000043
992,552,90244.21000000043
979,527,90259.80000000028
1069,611,90276.6950000003
1069,611,90293.04000000004
1034,621,90310.53000000026
1034,621,90326.35500000045
1049,617,90342.73000000045
1049,617,90360.1000000001
1076,624,90379.91000000015
904,525,90395.07500000019
904,525,90411.55000000028
972,632,90427.92500000028
972,632,90442.84000000032
1016,515,90459.15500000026
1028,506,90475.74500000058
1035,647,90493.63000000035
1035,647,90508.97500000056
979,661,90526.35000000056
1023,600,90543.87000000011
1037,577,90559.99000000022
1048,634,90576.55000000028
1048,634,90592.17500000028
981,628,90610.30500000017
981,628,90629.0400000005
931,614,90644.72500000056
931,614,90660.00000000047
1017,633,90678.28500000015
1017,633,90693.32500000019
965,589,90709.14500000048
965,589,90725.59000000032
1006,509,90743.05000000028
1006,509,90759.40500000026
1082,564,90777.12000000058
1082,564,90792.375
931,645,90809.51000000024
1136,565,90829.21500000032
1136,565,90844.5400000005
1020,607,90859.88500000071
1020,607,90878.24500000011
1020,607,90893.18000000017
1094,590,90908.6950000003
1094,590,90927.52000000048
997,584,90944.17000000039
997,584,90959.43000000017
1067,562,90984.22000000067
1067,562,91000.42000000039
960,634,91015.66000000015
960,634,91030.96000000043
1106,648,91046.5400000005
1106,648,91066.90500000026
1042,627,91082.70500000054
1042,627,91098.39000000013
1055,582,91113.81500000041
1055,582,91130.06500000041
890,664,91151.46000000043
990,622,91167.26500000013
990,622,91183.15500000026
1003,512,91200.31500000041
1003,512,91215.25500000035
1059,499,91234.09000000032
1059,499,91249.45500000054
1059,499,91265.03500000015
1118,627,91280.75
1076,615,91295.8500000001
1160,512,91312.375
1130,509,91329.28500000061
1062,508,91344.77500000037
1062,508,91359.92500000028
1074,557,91375.98000000045
1074,557,91391.90500000026
1042,614,91408.4450000003
1042,614,91424.65000000037
1105,620,91441.94000000041
1105,620,91461.41000000015
1150,599,91477.15500000026
1150,599,91492.18999999994
1079,590,91510.12500000047
1070,587,91525.83499999996
1076,536,91541.13000000035
1076,536,91558.03000000026
1093,586,91575.69000000041
1093,586,91594.55000000028
975,570,91610.41000000061
975,570,91625.55000000028
975,570,91641.18500000006
975,612,91658.5700000003
975,612,91674.46000000043
1076,627,91694.66500000004
1079,626,91710.75000000047
1079,626,91729.53500000015
1034,633,91745.39500000002
1034,633,91760.58500000043
1016,617,91779.2200000002
1016,617,91794.56500000041
1066,586,91810.21500000032
1066,586,91825.3200000003
1161,536,91841.60000000056
1161,536,91860.50000000047
1187,560,91876.90000000037
1187,560,91893.31500000041
1027,628,91914.23500000034
1018,661,91929.31500000041
1175,618,91944.86000000034
1175,618,91961.46500000078
1167,598,91976.88500000024
1167,598,91991.66000000015
1156,629,92007.53000000073
1146,500,92024.85500000045
1146,500,92043.10500000045
1089,544,92058.43500000006
1151,407,92074.52500000037
1204,444,92092.03500000015
1123,446,92107.81500000041
1123,446,92129.83000000054
1177,595,92145.65500000026
1177,595,92161.32500000019
1126,638,92177.05000000028
1126,638,92192.8500000001
1078,577,92208.00500000035
1154,477,92224.83500000043
1104,520,92247.10499999998
1110,501,92262.17500000075
1093,511,92279.02000000002
1093,511,92297.63000000035
1144,501,92313.16999999993
1144,501,92328.37500000047
1171,677,92344.21000000043
1171,677,92359.1950000003
1148,669,92374.1000000001
1170,561,92390.625
1170,561,92408.37000000011
1167,602,92424.13500000024
1167,602,92442.81000000006
1239,618,92458.50500000035
1220,572,92474.87000000011
1137,608,92492.83500000043
1159,571,92508.06500000041
1159,571,92523.7250000001
1166,592,92541.4450000003
1166,592,92562.63000000035
1040,580,92579.11500000022
1040,580,92594.63500000024
1133,635,92612.15000000037
1133,635,92627.8200000003
1137,508,92644.74000000022
1178,466,92663.92500000075
1190,490,92680.90500000026
1147,613,92696.5700000003
1175,671,92712.23000000045
1153,608,92727.95500000054
1153,608,92745.72500000056
1131,649,92760.84500000067
1131,649,92776.39500000048
1065,554,92792.90500000026
1135,616,92813.16000000061
1135,616,92828.64500000048
1199,478,92844.57500000019
1199,478,92862.0150000006
1219,446,92877.75000000047
1223,488,92893.38500000071
1283,504,92909.15500000073
1283,504,92924.75000000047
1306,511,92940.55500000017
1281,578,92957.29500000039
1249,545,92972.84000000032
1249,545,92997.72000000067
1204,517,93017.26000000024
1204,517,93037.13500000024
1239,460,93054.99000000022
1243,522,93070.1000000001
1243,522,93086.61500000022
1243,522,93102.1650000005
1267,512,93117.87000000011
1285,529,93134.04000000004
1203,584,93150.03500000015
1203,584,93165.33000000054
1193,558,93181.92000000039
1193,558,93197.26000000024
1306,520,93212.62000000058
1282,515,93227.95000000019
1192,562,93244.05000000028
1192,562,93261.1950000003
1326,532,93280.80000000028
1326,532,93296.70500000054
1311,577,93313.77000000048
1311,577,93335.7900000005
1325,570,93356.41000000061
1152,607,93375.13500000024
1152,607,93393.63000000035
1290,567,93412.12500000047
1290,567,93431.87000000011
1222,439,93460.33000000007
1271,443,93479.17500000028
1300,526,93494.4750000001
1303,542,93509.48000000045
1336,423,93525.36000000034
1336,423,93540.20500000054
1301,512,93556.5400000005
1301,512,93572.2650000006
1255,537,93589.93000000017
1255,537,93606.33000000007
1276,543,93622.88500000024
1268,591,93644.68500000052
1380,552,93664.82500000065
1354,488,93695.89000000013
1257,509,93711.57500000065
1257,509,93727.03000000026
1351,551,93743.75500000035
1360,555,93758.99500000058
1364,494,93774.77000000002
1364,494,93789.68500000052
1348,555,93806.30000000028
1348,555,93822.30500000017
1348,555,93838.78500000015
1312,517,93855.7250000001
1312,517,93872.96000000043
1345,526,93889.56500000041
1345,526,93905.81500000041
1351,591,93922.80000000075
1351,591,93939.05000000028
1244,539,93956.10500000045
1244,539,93972.78000000026
1303,530,93990.77500000037
1253,617,94005.89500000048
1304,576,94022.05000000028
1322,551,94038.66000000061
1392,538,94056.5950000002
1426,537,94073.46000000043
1380,598,94089.41500000004
1380,598,94105.68000000017
1286,661,94125.45500000007
1237,635,94141.87000000011
1237,635,94157.03000000073
1282,682,94172.06500000041
1282,682,94189.05500000063
1282,682,94205.06000000052
1209,621,94223.18500000052
1273,529,94239.00500000035
1319,572,94256.83000000054
1319,572,94277.62500000047
1414,496,94292.80500000017
1390,554,94308.2200000002
1380,612,94324.21500000032
1380,612,94339.33500000043
1254,665,94365.0700000003
1305,570,94381.11500000022
1305,570,94397.27000000002
1386,559,94412.85500000045
1386,559,94428.30500000017
1237,595,94445.37500000047
1227,583,94462.61500000022
1313,559,94478.86000000034
1313,559,94493.81500000041
1259,631,94510.45000000065
1260,620,94525.84000000032
1377,529,94541.24000000022
1368,516,94556.34000000032
1368,516,94571.9700000002
1317,460,94587.98000000045
1317,460,94604.73000000045
1364,472,94621.06000000006
1364,472,94637.77500000037
1310,519,94656.49500000058
1310,519,94671.5
1208,530,94689.17000000039
1208,530,94704.84500000067
1326,463,94721.43500000006
1326,463,94740.20500000007
1312,521,94756.60500000045
1301,546,94771.98500000034
1326,449,94790.46000000043
1326,449,94808.45500000054
1373,458,94825.00000000047
1373,458,94842.6950000003
1340,537,94857.6950000003
1321,508,94873.07500000019
1353,503,94894.55500000063
1354,488,94911.66000000061
1354,488,94927.25000000047
1285,541,94944.65500000026
1152,573,94961.38500000024
1152,573,94976.87000000011
1343,558,94997.44000000041
1343,558,95012.23500000034
1258,489,95028.80000000028
1258,489,95044.24500000011
1295,565,95059.1650000005
1295,565,95075.02000000048
1284,590,95090.63500000024
1284,590,95105.38000000035
1281,571,95121.69000000041
1243,614,95143.31000000006
1323,577,95160.73000000045
1323,577,95176.21500000032
1288,623,95191.46500000032
1288,623,95208.20500000007
1318,530,95223.83000000007
1318,530,95238.65000000037
1359,541,95254.68500000006
1308,568,95271.03500000061
1407,517,95288.35000000056
1380,514,95304.38000000035
1380,514,95320.54500000039
1407,497,95338.15000000037
1407,497,95353.99500000011
1337,554,95371.5950000002
1332,552,95388.66500000004
1332,552,95404.46000000043
1253,534,95420.94000000041
1253,534,95439.40000000037
1066,517,95455.3200000003
1066,517,95471.08500000043
1368,515,95488.80000000028
1368,515,95504.75500000035
1314,455,95522.33000000054
1314,455,95539.12000000011
1390,461,95554.78500000061
1390,461,95570.23500000034
1212,570,95588.45000000065
1212,570,95604.86500000069
1281,600,95621.11000000034
1299,627,95637.06000000006
1150,618,95654.93999999994
1150,618,95672.6650000005
1150,618,95690.38000000035
1345,575,95708.38000000035
1277,590,95724.34000000032
1277,590,95739.61500000022
1189,632,95754.80000000028
1189,632,95770.6400000006
1191,625,95790.32500000019
1257,646,95807.51000000024
1200,639,95823.33000000054
1200,639,95838.83000000054
1296,597,95856.39000000013
1296,597,95871.1400000006
1218,621,95887.3900000006
1234,611,95902.73500000034
1271,617,95919.87000000058
1271,617,95936.09000000032
1402,508,95953.32500000019
1402,508,95970.77000000002
1237,605,95987.51000000024
1249,615,96003.02500000037
1248,623,96020.36500000069
1248,623,96036.99000000022
1248,623,96054.99000000022
1411,518,96070.20000000019
1411,518,96086.31000000052
1349,572,96103.63000000035
1349,572,96120.125
1274,566,96136.30000000028
1247,667,96154.04000000004
1270,703,96170.36000000034
1270,703,96187.08000000054
1231,630,96204.05000000075
1226,715,96220.36000000034
1258,569,96236.25
1214,465,96253.68000000063
1214,465,96271.12000000011
1152,607,96287.93500000052
1106,612,96303.12000000011
1238,612,96323.94000000041
1238,612,96340.60500000045
1267,602,96357.76000000071
1267,602,96373.38000000035
1143,675,96390.15500000026
1143,675,96405.84000000032
1171,664,96420.99500000011
1259,627,96439.8200000003
1259,627,96454.74500000011
1270,604,96470.36500000022
1220,620,96488.82500000019
1128,770,96503.79500000039
1179,777,96519.00500000035
1236,658,96536.3450000002
1236,681,96553.41000000015
1348,620,96571.45500000054
1210,690,96591.11000000034
1210,690,96608.00000000047
1180,656,96623.85500000045
1180,656,96639.03500000015
1282,682,96655.04500000039
1282,682,96672.2200000002
1209,588,96687.81000000006
1275,626,96704.09000000032
1048,673,96722.58500000043
1048,673,96738.28500000015
1244,680,96753.65500000026
1244,680,96769.56000000052
1244,680,96788.05000000028
1109,563,96805.81000000052
1109,563,96821.91500000004
1229,650,96840.62500000047
1229,650,96856.52000000048
1213,563,96872.20500000054
1213,563,96889.93500000052
1285,599,96907.0400000005
1221,616,96924.92500000028
1221,616,96942.96000000043
1234,626,96958.08000000007
1234,626,96974.00500000035
1325,559,96990.36500000022
1325,559,97005.70000000019
1212,614,97023.3450000002
1166,702,97041.49500000011
1140,652,97056.6650000005
1140,652,97071.92500000028
1061,687,97087.40500000026
1061,687,97103.1950000003
1118,761,97123.37500000047
1118,761,97138.60500000045
1118,761,97157.7900000005
1160,693,97174.53500000015
1160,693,97191.27500000037
1276,663,97206.80500000063
1193,620,97221.9450000003
1217,696,97238.2200000002
1217,696,97253.88500000024
1216,603,97270.15500000026
1216,603,97285.73500000034
1213,638,97305.64000000013
1213,638,97320.90000000037
1250,614,97336.00000000047
1250,614,97353.3900000006
1266,555,97370.78000000026
1266,555,97390.05000000028
1145,609,97405.4700000002
1202,618,97420.93000000063
1158,750,97437.1950000003
1161,756,97455.29000000004
1182,712,97470.63000000035
1123,774,97490.90000000037
1149,604,97506.5400000005
1149,604,97522.30000000028
1157,656,97537.67000000039
1157,656,97553.8200000003
1097,663,97569.42500000028
1097,663,97585.77500000037
1184,575,97602.3200000003
1184,575,97619.2900000005
1075,639,97635.57500000065
1075,639,97652.45000000019
1105,621,97672.43500000006
1155,643,97687.92000000039
1164,709,97703.3450000002
1164,709,97720.16000000061
1158,692,97735.32500000019
1158,692,97752.83500000043
1197,601,97770.70500000007
1197,601,97786.12500000047
1260,627,97802.52000000048
1165,576,97822.10500000045
1165,576,97837.31000000006
1158,654,97852.63500000024
1128,664,97868.21000000043
1103,549,97886.9450000003
1103,549,97903.11000000034
1103,549,97918.23000000045
1175,623,97935.22000000067
1175,623,97951.7650000006
1116,647,97968.54500000039
1116,647,97985.16999999993
1098,604,98004.60000000056
1113,621,98022.31000000052
1143,568,98037.6950000003
1143,568,98055.03000000026
1102,646,98074.77000000048
1102,646,98094.71500000032
1061,595,98110.0950000002
1139,540,98125.74000000022
1141,550,98141.86500000022
1123,529,98157.42500000028
1123,529,98173.15000000037
1094,604,98188.55500000063
1103,568,98205.00500000035
1128,586,98223.50000000047
1128,586,98239.01500000013
1296,550,98254.41000000015
1296,550,98271.26000000024
1296,550,98286.51000000024
1184,561,98301.58000000054
1184,561,98317.53000000026
1154,590,98336.14500000048
1154,590,98350.99500000058
1138,625,98367.42000000039
1138,625,98384.25500000035
1260,582,98401.13000000035
1260,582,98417.50000000047
1212,561,98434.63500000024
1212,561,98455.00500000035
965,657,98471.99000000022
965,657,98491.05500000017
1239,625,98506.39500000002
1262,633,98523.02500000037
1095,573,98541.61500000022
1131,549,98560.14000000013
1131,549,98576.02000000002
1153,674,98593.20500000054
1153,674,98608.3500000001
1039,599,98624.1000000001
1039,599,98639.28500000061
1041,596,98654.49500000058
1175,535,98669.58000000054
1175,535,98684.83500000043
1100,550,98701.22500000056
1100,550,98717.80000000028
1144,574,98737.89500000048
1144,574,98752.68500000006
1032,673,98774.08000000054
1032,673,98794.56500000041
1056,629,98817.3900000006
1140,555,98834.0950000002
1140,555,98852.58000000054
1024,603,98869.5400000005
1071,598,98887.1000000001
1141,564,98907.14500000048
997,630,98923.38000000035
997,630,98938.74500000011
997,630,98953.63500000071
1091,607,98969.27000000048
1091,607,98986.88000000035
1053,606,99004.78500000015
1053,606,99020.54000000004
1042,639,99035.88000000035
1042,639,99052.85499999998
1109,646,99068.41000000061
1109,646,99084.1650000005
1107,543,99100.46500000032
1107,543,99117.61000000034
946,643,99133.45000000065
946,643,99151.375
1096,671,99166.74500000011
1096,671,99186.88500000024
1065,667,99202.23500000034
1065,667,99221.04500000039
1124,606,99236.7200000002
1124,606,99252.83500000043
1109,613,99268.35500000045
1109,613,99284.06000000006
1023,686,99301.1950000003
1023,686,99320.09000000032
1052,609,99336.71000000043
1052,609,99355.9700000002
1022,691,99372.13500000024
1022,691,99387.85499999998
1068,578,99403.38500000024
1068,578,99419.14500000048
1068,578,99434.4750000001
1017,664,99450.5400000005
967,588,99466.4450000003
967,588,99483.48000000045
1061,551,99500.18000000017
1061,551,99516.6950000003
1051,705,99533.39000000013
1051,705,99550.0400000005
1033,630,99566.89000000013
1033,630,99587.1950000003
1006,615,99602.61000000034
1006,615,99618.60000000056
861,646,99635.14500000048
861,646,99653.6950000003
1087,632,99669.21000000043
1087,632,99684.99500000011
1024,559,99701.92000000039
1024,559,99718.09000000032
1007,685,99733.56000000052
1007,685,99753.50000000047
1007,685,99771.71000000043
1044,682,99789.08000000007
991,658,99804.73000000045
991,658,99821.68000000017
1018,517,99837.7900000005
1018,517,99852.78500000015
947,642,99868.56500000041
969,659,99886.13500000024
1091,544,99904.17500000028
1021,524,99920.1400000006
1009,520,99935.38000000035
1009,520,99952.17000000039
894,619,99967.4750000001
894,619,99983.61500000022
942,640,99999.55500000017
974,658,100016.63000000035
1066,611,100032.43500000052
1066,611,100049.12500000047
997,625,100066.98000000045
997,625,100083.3500000001
902,701,100103.09000000032
902,701,100118.8900000006
845,735,100134.43000000017
894,751,100151.58500000043
918,660,100166.43000000063
1019,587,100182.45500000054
1013,564,100199.65000000037
862,575,100219.6400000006
958,615,100235.04499999993
958,615,100250.33500000043
921,615,100267.375
896,598,100284.55000000075
997,601,100299.79499999993
1080,510,100320.05500000017
980,550,100336.87000000011
980,550,100352.00000000047
930,611,100368.26500000013
930,611,100384.28000000026
921,569,100399.92500000028
921,569,100418.74500000011
968,608,100435.24500000058
968,608,100450.2900000005
869,613,100466.55500000017
895,614,100482.01000000024
895,614,100498.67000000039
809,602,100515.54500000039
804,610,100532.40000000037
895,631,100548.84000000032
895,631,100565.38500000024
934,528,100582.88500000071
904,534,100599.50500000035
879,661,100615.4750000001
879,661,100631.58000000054
855,645,100649.11500000022
855,645,100665.37000000058
915,621,100683.13500000024
999,621,100699.49000000022
999,621,100719.23000000045
976,538,100734.19000000041
980,485,100749.63500000024
841,526,100767.65500000026
908,593,100783.47000000067
956,530,100804.51000000024
938,509,100824.88000000035
800,618,100840.69500000076
800,618,100855.67500000028
825,637,100871.1400000006
880,620,100888.01500000013
944,455,100903.97500000056
775,543,100919.32500000065
775,543,100934.86500000022
862,544,100953.09000000032
862,544,100972.76000000024
964,557,100991.96000000043
882,595,101007.3450000002
914,535,101022.25
846,512,101039.97000000067
846,512,101055.0700000003
877,439,101072.76500000013
877,439,101088.16000000061
854,504,101103.87500000047
854,504,101119.58000000007
852,495,101135.1400000006
852,495,101155.12000000011
796,537,101170.92000000039
796,537,101185.93000000017
953,539,101201.29000000004
919,588,101218.93000000017
919,588,101238.13000000035
874,514,101253.29500000039
787,519,101270.28500000015
733,489,101288.82500000019
733,489,101303.89500000002
782,484,101319.42500000028
782,484,101334.94000000041
858,420,101350.95500000007
858,420,101366.17000000039
930,494,101381.99000000069
930,494,101398.28500000061
679,481,101415.36000000034
685,474,101430.75
740,525,101448.15500000026
747,537,101468.82500000019
779,513,101485.14500000048
803,568,101500.03500000015
803,568,101516.35500000045
769,504,101531.93000000017
769,504,101548.26500000013
799,553,101567.26000000071
784,532,101582.31500000041
784,532,101600.09500000067
762,476,101616.18000000017
762,476,101631.2900000005
717,525,101648.30000000075
717,525,101664.40000000037
689,460,101681.45000000019
689,460,101697.29500000039
681,495,101714.64500000048
681,495,101730.87000000058
706,480,101748.6400000006
706,480,101764.0950000002
861,429,101783.5950000002
861,429,101799.45000000019
693,524,101819.48000000045
704,491,101835.35000000056
708,494,101850.53500000015
708,494,101867.0150000006
731,451,101882.88500000024
731,451,101898.02500000037
800,533,101914.45999999996
800,533,101930.72000000067
677,412,101947.6650000005
677,412,101966.46000000043
730,528,101982.47500000056
730,528,101998.86500000022
768,478,102018.3200000003
768,478,102033.80500000017
709,457,102053.58000000054
709,457,102071.60500000045
745,441,102092.01000000071
706,520,102111.65500000026
706,520,102134.65000000037
724,530,102150.50500000035
724,530,102170.53000000073
645,615,102186.1650000005
645,615,102202.51000000024
642,513,102218.51000000024
642,513,102233.95000000065
770,522,102251.36500000022
658,560,102270.41000000015
658,560,102285.42000000039
670,543,102300.95000000065
670,543,102316.78500000015
670,543,102332.79000000004
560,578,102352.37000000011
560,578,102367.95500000054
642,516,102384.0700000003
665,519,102401.20500000054
554,550,102420.4750000001
554,550,102435.78000000026
640,560,102450.78500000015
640,560,102467.31500000041
576,473,102485.4150000005
597,382,102503.54500000039
639,590,102519.62000000011
612,504,102534.5950000002
655,494,102549.9150000005
655,494,102564.9450000003
601,472,102581.3450000002
569,590,102601.03500000015
612,565,102616.95500000007
612,565,102632.30000000028
540,435,102648.98500000034
552,470,102668.2900000005
552,470,102683.71500000032
561,425,102698.96500000032
561,425,102716.63500000024
631,527,102732.05500000017
574,579,102750.28000000026
574,579,102765.88000000035
569,504,102781.91000000061
569,504,102796.93000000017
580,470,102813.33500000043
581,470,102829.67500000028
653,410,102846.75500000035
653,410,102862.56000000006
486,481,102879.64500000002
520,463,102896.13500000024
571,475,102914.13500000024
571,475,102933.04500000039
629,375,102948.68500000052
617,376,102966.375
535,476,102982.12000000058
535,476,102997.46000000043
448,515,103013.1650000005
448,515,103029.45500000054
564,422,103046.81000000052
564,422,103062.72500000056
564,422,103078.8500000001
562,463,103096.76000000024
551,461,103113.12500000047
528,489,103129.14000000013
520,444,103146.99000000022
618,470,103165.83500000043
591,382,103181.3450000002
562,383,103196.68500000006
607,366,103215.52000000048
607,366,103230.44000000041
524,434,103246.11500000022
524,434,103262.00000000047
511,562,103279.32500000019
511,562,103296.14000000013
618,446,103312.13000000035
610,419,103328.86500000022
536,400,103345.44000000041
536,400,103362.31000000006
521,470,103381.96500000032
535,521,103397.5700000003
562,406,103414.30000000028
512,409,103429.48500000034
525,406,103445.67000000039
521,444,103464.91000000015
521,444,103482.5249999999
511,447,103497.91500000004
511,447,103516.11000000034
425,398,103531.25
524,445,103546.69000000041
524,445,103562.26500000013
496,437,103580.75000000047
519,399,103596.86000000034
526,372,103614.82500000019
526,372,103630.4700000002
547,342,103647.96000000043
547,342,103664.81500000041
445,374,103680.65500000026
445,374,103695.9150000005
534,449,103714.13000000035
534,449,103729.0950000002
369,450,103746.36500000022
369,450,103762.51000000024
559,427,103779.60000000056
559,427,103799.39500000002
559,427,103814.6950000003
474,412,103832.38500000024
474,412,103847.32000000076
494,444,103862.5400000005
494,444,103878.21500000032
512,400,103895.29500000039
512,400,103912.41000000015
434,390,103928.47000000067
435,449,103946.41000000015
513,375,103961.49000000022
529,427,103980.45000000019
529,427,103995.26500000013
466,432,104012.28000000026
466,432,104028.76000000024
439,444,104044.92500000028
439,444,104061.99000000022
470,519,104078.91999999993
559,374,104098.58000000054
450,399,104115.05500000063
450,399,104129.86000000034
409,367,104145.68000000017
409,367,104164.75
409,367,104184.70500000054
463,364,104204.7200000002
450,334,104221.44000000041
450,334,104236.73500000034
470,362,104251.65000000037
470,362,104267.64000000013
509,379,104283.55500000017
509,379,104298.43500000052
509,379,104314.81500000041
499,364,104333.71500000032
552,313,104349.40500000026
552,313,104364.92500000075
505,381,104380.36500000022
505,381,104395.83500000043
508,320,104415.27000000002
508,320,104430.40000000037
535,379,104445.65500000026
535,379,104468.43000000017
458,403,104490.4150000005
469,415,104507.00500000035
496,336,104522.57500000019
496,336,104542.62500000047
534,316,104558.41000000015
534,316,104574.09000000032
543,353,104590.77500000037
543,353,104610.83000000054
488,330,104627.80000000028
488,330,104644.52000000048
514,337,104661.29499999993
453,442,104678.03500000015
414,393,104698.14500000048
417,398,104713.45000000065
479,392,104728.36500000022
479,392,104746.33500000043
493,397,104765.73000000045
522,421,104781.4450000003
522,421,104796.26500000013
480,426,104812.81000000006
480,426,104827.93000000017
477,432,104844.87000000011
477,432,104861.62500000047
516,433,104880.24500000058
516,433,104895.3999999999
516,433,104911.04500000039
479,385,104928.67500000028
492,364,104948.74000000069
461,509,104963.96000000043
461,509,104979.71500000032
435,354,104996.92500000028
435,354,105012.18000000063
453,384,105028.00500000035
453,384,105044.38500000024
507,382,105061.87500000047
507,382,105077.71000000043
399,472,105094.93500000052
399,472,105111.6950000003
534,358,105127.87500000047
534,358,105143.77000000048
436,377,105160.45500000054
436,377,105177.3450000002
534,332,105194.96500000032
478,317,105210.6950000003
436,365,105231.80500000017
456,368,105247.36000000034
456,368,105263.17000000039
456,368,105282.83500000043
489,433,105297.8450000002
565,302,105316.4450000003
482,356,105331.79500000039
482,356,105346.84000000032
459,478,105362.70999999996
459,478,105378.7200000002
477,409,105394.44000000041
477,409,105410.79500000039
478,451,105427.64500000048
478,451,105444.47500000056
503,423,105460.65500000073
520,461,105476.7900000005
514,391,105494.12000000058
514,391,105511.62000000058
552,416,105531.40000000037
478,420,105547.67500000028
471,387,105562.78500000015
497,342,105578.5249999999
420,416,105599.5950000002
493,460,105616.48000000045
493,460,105634.96500000032
456,457,105651.11500000022
419,430,105666.77500000037
493,366,105684.38500000024
469,399,105701.5150000006
451,452,105721.58000000007
518,329,105739.66000000061
525,278,105754.94000000041
475,374,105771.65500000026
427,496,105787.59000000032
427,496,105802.3900000006
427,496,105817.93000000017
517,436,105833.96500000032
517,436,105849.53500000061
484,500,105864.50000000047
484,500,105879.6950000003
457,460,105895.5150000006
382,508,105915.89500000048
382,508,105931.31000000006
399,540,105947.82500000065
399,540,105968.62000000011
346,473,105983.96500000032
346,473,105999.39500000048
346,473,106017.29500000039
434,456,106035.19000000041
434,456,106050.15000000037
462,483,106065.35000000056
462,483,106080.60500000045
452,469,106096.08500000043
452,469,106112.15000000037
432,427,106127.33000000054
432,427,106143.2749999999
459,460,106163.5950000002
410,480,106183.52500000037
470,442,106198.47500000056
470,442,106216.67000000039
479,417,106232.09500000067
519,428,106247.08000000054
503,472,106262.62000000011
503,472,106278.60499999998
586,406,106293.77000000048
586,406,106309.23000000045
433,486,106326.54499999993
433,486,106342.88500000024
455,442,106362.62000000011
